18624	23512	0.792106
71658	19678	3.641529
73496	19618	3.746355
180	5909	0.030462
0	6983	0.000000
0	2753	0.000000
0	0	-1.#IND00
0	6983	0.000000
1516	14896	0.101772
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
0	6983	0.000000
